DATETIME,ERRORLEVEL,TAG,VALUE,LINE,FILE
"2015-10-12 14:43:15",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:43:15",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:47:03",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:47:03",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:47:03",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:48:02",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:48:02",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:48:02",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:48:27",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:48:27",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:48:27",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:52:40",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:52:40",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:52:40",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:52:49",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:52:49",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:52:49",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:54:05",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:54:05",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:54:05",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:54:40",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:54:40",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:54:40",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:54:53",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:54:53",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:54:53",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:55:04",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:55:04",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:55:04",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:55:49",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:55:49",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:55:49",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:56:30",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:56:30",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:56:30",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:58:22",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:58:22",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:58:22",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:00:24",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:00:24",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:00:24",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:11:29",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:11:29",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:11:29",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:11:40",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:11:40",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:11:40",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:12:13",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:12:13",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:12:13",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:12:57",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:12:57",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:12:57",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:13:02",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:13:02",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:13:02",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:13:11",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:13:11",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:13:11",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:13:57",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:13:57",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:13:57",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:14:07",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:14:07",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:14:07",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:15:26",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:15:26",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:15:26",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:15:39",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:15:39",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:15:39",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:15:46",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:15:46",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:15:46",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:15:49",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:15:49",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:15:49",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:15:52",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:15:52",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:15:52",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:16:03",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:16:03",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:16:03",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:16:15",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:16:15",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:16:15",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:24:51",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:24:51",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:24:51",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:24:57",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:24:57",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:24:57",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:25:07",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:25:07",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:25:07",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\student_main.php"
"2015-10-12 15:25:10",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:25:10",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:25:10",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:28:39",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:28:39",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:28:39",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:28:48",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:28:48",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 15:28:48",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 17:04:47",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 17:04:47",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 17:04:47",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 17:05:17",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 17:05:17",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 17:05:17",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 17:05:36",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 17:05:36",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 17:05:36",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 17:11:42",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 17:11:42",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 17:11:42",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:22:37",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:22:37",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:22:37",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:24:56",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:24:56",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:24:56",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:25:08",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:25:08",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:25:08",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:25:54",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:25:54",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:25:54",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:26:32",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:26:32",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:26:32",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:26:50",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:26:50",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:26:50",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:29:20",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:29:20",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:29:20",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:31:53",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:31:53",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:31:53",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:40:08",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:40:08",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:40:08",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:40:39",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:40:39",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:40:39",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:40:44",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:40:44",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:40:44",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:41:38",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:41:38",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:41:38",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:43:52",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:43:52",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:43:52",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:44:27",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:44:27",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:44:27",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:44:31",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:44:31",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:44:31",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:45:07",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:45:07",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:45:07",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:45:25",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:45:25",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:45:25",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:46:09",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:46:09",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:46:09",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:47:13",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:47:13",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:47:13",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:47:41",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:47:41",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:47:41",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:48:40",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:48:40",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:48:40",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:48:58",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:48:58",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:48:58",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:50:09",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:50:09",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:50:09",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:52:01",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:52:01",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:52:01",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:53:34",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:53:34",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:53:34",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:55:16",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:55:16",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 18:55:16",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:00:55",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:00:55",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:00:55",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:01:10",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:01:10",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:01:10",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:05:44",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:05:44",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:05:44",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:12:50",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:12:50",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:12:50",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:21:26",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:21:26",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:21:26",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:21:35",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:21:35",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:21:35",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:21:39",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:21:39",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:21:39",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:23:04",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:23:04",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:23:04",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:23:13",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:23:13",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:23:13",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:23:28",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:23:28",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:23:28",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:23:32",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:23:32",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:23:32",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:23:45",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:23:45",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:23:45",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:27:12",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:27:12",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:27:12",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:27:21",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:27:21",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:27:21",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:27:26",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:27:26",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:27:26",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:52:04",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:52:04",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:52:04",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:52:44",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:52:44",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:52:44",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:52:53",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:52:53",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:52:53",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:53:18",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:53:18",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:53:18",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:53:57",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:53:57",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 19:53:57",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 20:44:21",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 20:44:21",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 20:44:21",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 21:01:31",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
